Variable,Run,TestID,SolutionIndex,SolutionID,Schedulability,Satisfaction,DeadlineMiss,Rank,CrowdDistance
UAV,17,1,0,0,-814.7295131444943,-37.0,41,0,0.0
UAV,17,1,1,1,-814.8805060698759,-2.0,0,0,0.0
UAV,17,1,2,2,-814.8500764322654,-11.0,0,0,0.0
UAV,17,1,3,3,-814.7645319644715,-33.0,2774,0,0.0
UAV,17,1,4,4,-815.4821467002379,5.0,3500,0,0.0
UAV,17,1,5,5,-815.5749421663115,10.0,0,0,0.0
UAV,17,1,6,6,-815.5050524320194,3.0,0,0,0.0
UAV,17,1,7,7,-814.7731457471208,-30.0,299,0,0.0
UAV,17,1,8,8,-814.9654420016968,-1.0,2139,0,0.0
UAV,17,1,9,9,-814.9309665676452,-8.0,0,0,0.0
UAV,17,1,10,10,-814.863203854206,-16.0,0,0,0.0
UAV,17,1,11,11,-815.0609415729301,1.0,3667,0,0.0
UAV,17,1,12,12,-814.6969835772967,-45.0,1500,0,0.0
UAV,17,1,13,13,-814.7877694564227,-21.0,2680,0,0.0
UAV,18,1,0,0,-814.7801369235654,-23.0,1078,0,0.0
UAV,18,1,1,1,-814.8736173465711,10.0,2000,0,0.0
UAV,18,1,2,2,-814.781057709737,-25.0,3500,0,0.0
UAV,18,1,3,3,-814.8137851721253,-13.0,260,0,0.0
UAV,5,1,0,0,-815.0430059236884,-2.0,0,0,0.0
UAV,5,1,1,1,-814.8366194671016,-15.0,137,0,0.0
UAV,5,1,2,2,-814.7502972532205,-22.0,3716,0,0.0
UAV,5,1,3,3,-815.247228714502,10.0,0,0,0.0
UAV,5,1,4,4,-814.8924133974026,-4.0,58,0,0.0
UAV,5,1,5,5,-815.0494376736323,4.0,3791,0,0.0
UAV,5,1,6,6,-814.8668535412158,-9.0,3500,0,0.0
UAV,5,1,7,7,-814.7856074484241,-17.0,0,0,0.0
UAV,2,1,0,0,-814.9571355788795,-1.0,2566,0,0.0
UAV,2,1,1,1,-815.2052976160663,2.0,0,0,0.0
