Variable,Run,TestID,SolutionIndex,SolutionID,Schedulability,Satisfaction,DeadlineMiss,Rank,CrowdDistance
UAV,50,6,3,3,-801.215361864833,-23.0,5,0,0.0
UAV,50,6,4,4,-801.2360829772608,-32.0,1,0,0.0
UAV,50,6,5,5,-801.1394095069427,-37.0,69,0,0.0
UAV,50,7,0,0,-804.1259195012957,4.0,70,0,0.0
UAV,50,7,1,1,-803.7174402163134,-1.0,71,0,0.0
UAV,50,7,2,2,-804.4344471727064,10.0,0,0,0.0
UAV,50,7,3,3,-803.6436528820486,-23.0,2,0,0.0
UAV,50,7,4,4,-803.7132082331716,-32.0,0,0,0.0
UAV,50,7,5,5,-803.6363744165044,-37.0,55,0,0.0
UAV,50,8,0,0,-803.4283186058339,4.0,79,0,0.0
UAV,50,8,1,1,-802.9206859110055,-1.0,71,0,0.0
UAV,50,8,2,2,-803.6577698200676,10.0,0,0,0.0
UAV,50,8,3,3,-802.9206600902561,-23.0,0,0,0.0
UAV,50,8,4,4,-802.8671260550204,-32.0,6,0,0.0
UAV,50,8,5,5,-802.8497023168429,-37.0,52,0,0.0
UAV,50,9,0,0,-802.7833073357237,4.0,80,0,0.0
UAV,50,9,1,1,-802.3498774595561,-1.0,70,0,0.0
UAV,50,9,2,2,-803.0265912031361,10.0,0,0,0.0
UAV,50,9,3,3,-802.3128845616045,-23.0,0,0,0.0
UAV,50,9,4,4,-802.2856475705572,-32.0,0,0,0.0
UAV,50,9,5,5,-802.2236160634595,-37.0,42,0,0.0
