Variable,Index,Run,Total,Search,P1,P2,Ex,InitHeap,UsedHeap,CommitHeap,MaxHeap,MaxNonHeap
9,1,12, 6098.902000,1808.716000,1295.670000,2400.967000,593.549000, 4096.000000,814.800000,3925.500000,18204.500000,13.300000
9,1,6, 5029.331000,1544.568000,1042.805000,1899.835000,542.123000, 4096.000000,826.300000,3925.500000,18204.500000,13.100000
9,1,49, 6346.823000,1832.068000,1275.005000,2322.710000,917.040000, 4096.000000,805.600000,3925.500000,18204.500000,13.100000
9,1,27, 4981.033000,1539.727000,1028.724000,1874.646000,537.936000, 4096.000000,815.800000,3925.500000,18204.500000,13.300000
9,1,47, 6314.566000,1879.557000,1220.214000,2220.738000,994.057000, 4096.000000,804.700000,3925.500000,18204.500000,13.200000
9,1,45, 5689.664000,1822.309000,1266.248000,2292.634000,308.473000, 4096.000000,826.600000,3925.500000,18204.500000,13.200000
9,1,28, 4731.234000,1506.662000,1026.062000,1872.119000,326.391000, 4096.000000,815.900000,3925.500000,18204.500000,13.400000
9,1,7, 5135.209000,1706.974000,1037.236000,1884.961000,506.038000, 4096.000000,815.200000,3925.500000,18204.500000,13.400000
9,1,36, 5829.401000,1782.849000,1250.514000,2277.852000,518.186000, 4096.000000,815.600000,3925.500000,18204.500000,13.300000
9,1,46, 5462.275000,1499.565000,1212.112000,2208.463000,542.135000, 4096.000000,826.900000,3925.500000,18204.500000,13.000000
9,1,33, 5905.044000,1778.076000,1259.814000,2289.405000,577.749000, 4096.000000,805.700000,3925.500000,18204.500000,13.200000
9,1,4, 5180.516000,1775.317000,1021.261000,1870.106000,513.832000, 4096.000000,805.600000,3925.500000,18204.500000,13.300000
9,1,24, 5297.272000,1759.696000,1032.053000,1887.569000,617.954000, 4096.000000,814.600000,3925.500000,18204.500000,13.300000
9,1,11, 5951.185000,1793.953000,1274.505000,2320.385000,562.342000, 4096.000000,815.500000,3925.500000,18204.500000,13.200000
9,1,30, 4983.114000,1517.593000,1043.830000,1904.722000,516.969000, 4096.000000,815.500000,3925.500000,18204.500000,13.300000
9,1,19, 5506.864000,1503.003000,1211.412000,2212.258000,580.191000, 4096.000000,825.700000,3925.500000,18204.500000,13.200000
9,1,40, 5263.294000,1570.023000,1037.311000,1911.289000,744.671000, 4096.000000,816.500000,3925.500000,18204.500000,13.200000
9,1,43, 5885.409000,1774.255000,1288.410000,2354.535000,468.209000, 4096.000000,825.900000,3925.500000,18204.500000,13.300000
9,1,23, 5716.507000,1807.766000,1216.660000,2216.870000,475.211000, 4096.000000,825.200000,3925.500000,18204.500000,13.200000
9,1,25, 4819.215000,1510.450000,989.509000,1812.259000,506.997000, 4096.000000,806.100000,3925.500000,18204.500000,13.400000
9,1,21, 6338.361000,1975.768000,1328.009000,2416.417000,618.167000, 4096.000000,827.000000,3925.500000,18204.500000,13.300000
9,1,34, 5680.981000,1511.508000,1270.810000,2323.517000,575.146000, 4096.000000,815.000000,3925.500000,18204.500000,13.200000
9,1,8, 5311.665000,1743.914000,1032.872000,1887.534000,647.345000, 4096.000000,815.300000,3925.500000,18204.500000,13.200000
9,1,29, 5499.104000,1506.737000,1235.818000,2257.083000,499.466000, 4096.000000,806.100000,3925.500000,18204.500000,13.200000
9,1,20, 5417.710000,1742.306000,1042.754000,1911.381000,721.269000, 4096.000000,815.400000,3925.500000,18204.500000,13.300000
9,1,3, 5362.068000,1744.593000,1123.253000,2049.260000,444.962000, 4096.000000,837.600000,3925.500000,18204.500000,13.200000
9,1,9, 5394.436000,1506.550000,1202.973000,2196.414000,488.499000, 4096.000000,816.500000,3925.500000,18204.500000,13.100000
9,1,37, 5821.572000,1552.469000,1212.868000,2218.564000,837.671000, 4096.000000,826.200000,3925.500000,18204.500000,13.300000
9,1,38, 4745.067000,1481.212000,1000.333000,1830.381000,433.141000, 4096.000000,826.400000,3925.500000,18204.500000,13.400000
9,1,17, 5064.996000,1535.774000,1032.609000,1882.281000,614.332000, 4096.000000,795.600000,3925.500000,18204.500000,13.200000
9,1,18, 5799.086000,1652.054000,1264.704000,2308.988000,573.340000, 4096.000000,807.700000,3925.500000,18204.500000,13.200000
9,1,5, 5977.214000,1674.245000,1282.688000,2349.234000,671.047000, 4096.000000,814.500000,3925.500000,18204.500000,13.300000
9,1,2, 7515.876000,1689.826000,1748.810000,3204.352000,872.888000, 4096.000000,834.400000,3925.500000,18204.500000,13.200000
9,1,35, 5688.279000,1514.367000,1171.480000,2151.490000,850.942000, 4096.000000,826.300000,3925.500000,18204.500000,13.300000
9,1,26, 5296.137000,1474.283000,1177.367000,2146.452000,498.035000, 4096.000000,806.100000,3925.500000,18204.500000,13.300000
9,1,39, 5008.430000,1529.589000,1025.261000,1873.988000,579.592000, 4096.000000,816.400000,3925.500000,18204.500000,13.300000
9,1,1, 5037.573000,1539.055000,1044.654000,1919.338000,534.526000, 4096.000000,826.500000,3925.500000,18204.500000,13.400000
9,1,32, 6024.789000,1889.475000,1214.229000,2227.767000,693.318000, 4096.000000,806.700000,3925.500000,18204.500000,13.400000
9,1,16, 5769.871000,1806.897000,1232.203000,2243.705000,487.066000, 4096.000000,806.300000,3925.500000,18204.500000,13.300000
9,1,42, 5818.635000,1841.153000,1221.753000,2223.971000,531.758000, 4096.000000,815.600000,3925.500000,18204.500000,13.300000
9,1,13, 6098.057000,1846.895000,1258.407000,2294.141000,698.614000, 4096.000000,816.100000,3925.500000,18204.500000,13.200000
9,1,14, 5928.150000,1796.293000,1247.161000,2276.876000,607.820000, 4096.000000,816.400000,3925.500000,18204.500000,13.400000
9,5,44, 7730.010000,2821.839000,1317.068000,2406.996000,1184.107000, 4096.000000,1141.400000,3925.500000,18204.500000,13.200000
9,5,50, 8136.836000,2828.010000,1406.123000,2568.105000,1334.598000, 4096.000000,1161.400000,3925.500000,18204.500000,13.400000
9,5,10, 7874.167000,2828.905000,1354.528000,2477.382000,1213.352000, 4096.000000,1161.500000,3925.500000,18204.500000,13.400000
9,5,22, 8175.453000,2885.692000,1370.482000,2523.177000,1396.102000, 4096.000000,1140.500000,3925.500000,18204.500000,13.200000
9,5,31, 8137.212000,2880.453000,1366.111000,2509.131000,1381.517000, 4096.000000,1161.000000,3925.500000,18204.500000,13.400000
9,5,15, 6278.824000,2375.571000,1115.331000,2052.136000,735.786000, 4096.000000,1151.300000,3925.500000,18204.500000,13.400000
9,5,41, 8094.225000,3043.437000,1351.131000,2493.577000,1206.080000, 4096.000000,1150.900000,3925.500000,18204.500000,13.400000
9,5,48, 7673.031000,2802.553000,1309.935000,2397.256000,1163.287000, 4096.000000,1141.200000,3925.500000,18204.500000,13.300000
9,5,12, 8052.667000,2886.061000,1313.125000,2407.173000,1446.308000, 4096.000000,1160.800000,3925.500000,18204.500000,13.300000
9,5,6, 6530.338000,2404.339000,1096.811000,2012.217000,1016.971000, 4096.000000,1130.600000,3925.500000,18204.500000,13.300000
9,5,49, 7827.128000,2817.758000,1350.882000,2469.788000,1188.700000, 4096.000000,1182.600000,3925.500000,18204.500000,13.400000
9,5,27, 8639.193000,3230.671000,1367.806000,2498.145000,1542.571000, 4096.000000,1161.800000,3925.500000,18204.500000,13.400000
9,5,47, 8625.320000,2984.478000,1382.774000,2527.259000,1730.809000, 4096.000000,1161.400000,3925.500000,18204.500000,13.300000
9,5,45, 7874.391000,2830.385000,1359.232000,2492.569000,1192.205000, 4096.000000,1162.000000,3925.500000,18204.500000,13.400000
9,5,28, 7586.653000,2741.058000,1345.831000,2464.179000,1035.585000, 4096.000000,1140.400000,3925.500000,18204.500000,13.300000
9,5,7, 7954.429000,3034.973000,1392.189000,2562.849000,964.418000, 4096.000000,1161.600000,3925.500000,18204.500000,13.600000
9,5,36, 8664.584000,3240.206000,1424.558000,2509.285000,1490.535000, 4096.000000,1141.300000,3925.500000,18204.500000,13.300000
9,5,46, 8243.709000,2886.627000,1374.550000,2534.487000,1448.045000, 4096.000000,1161.500000,3925.500000,18204.500000,13.500000
9,5,33, 7541.455000,2752.548000,1290.345000,2351.496000,1147.066000, 4096.000000,1140.900000,3925.500000,18204.500000,13.300000
9,5,4, 7428.732000,2511.261000,1227.520000,2247.125000,1442.826000, 4096.000000,1151.100000,3925.500000,18204.500000,13.500000
9,5,24, 7570.081000,2741.429000,1344.817000,2460.460000,1023.375000, 4096.000000,1151.400000,3925.500000,18204.500000,13.600000
9,5,11, 7782.844000,2778.860000,1336.541000,2453.795000,1213.648000, 4096.000000,1160.900000,3925.500000,18204.500000,13.400000
9,5,30, 7781.156000,2793.210000,1342.799000,2446.844000,1198.303000, 4096.000000,1170.800000,3925.500000,18204.500000,13.500000
9,5,19, 6511.043000,2434.554000,1126.429000,2073.685000,876.375000, 4096.000000,1151.100000,3925.500000,18204.500000,13.300000
9,5,40, 7824.567000,2816.323000,1342.710000,2460.031000,1205.503000, 4096.000000,1150.600000,3925.500000,18204.500000,13.400000
9,5,43, 8210.370000,3100.225000,1355.284000,2497.971000,1256.890000, 4096.000000,1161.400000,3925.500000,18204.500000,13.300000
9,5,23, 7623.118000,2780.583000,1330.492000,2430.443000,1081.600000, 4096.000000,1150.700000,3925.500000,18204.500000,13.400000
9,5,25, 9014.540000,3307.772000,1407.889000,2572.616000,1726.263000, 4096.000000,1151.000000,3925.500000,18204.500000,13.500000
9,5,21, 7928.769000,3001.797000,1363.423000,2513.493000,1050.056000, 4096.000000,1181.400000,3925.500000,18204.500000,13.300000
9,5,34, 7925.555000,2853.154000,1337.469000,2442.754000,1292.178000, 4096.000000,1151.300000,3925.500000,18204.500000,13.400000
9,5,8, 7614.456000,2775.397000,1313.631000,2384.395000,1141.033000, 4096.000000,1140.700000,3925.500000,18204.500000,13.400000
9,5,29, 7711.324000,2775.397000,1331.580000,2427.213000,1177.134000, 4096.000000,1152.300000,3925.500000,18204.500000,13.400000
9,5,20, 6494.009000,2397.527000,1103.333000,2035.071000,958.078000, 4096.000000,1171.700000,3925.500000,18204.500000,13.300000
9,5,3, 9179.117000,3456.812000,1387.587000,2604.478000,1730.240000, 4096.000000,1171.700000,3925.500000,18204.500000,13.400000
9,5,9, 8240.149000,3112.715000,1364.237000,2501.828000,1261.369000, 4096.000000,1170.700000,3925.500000,18204.500000,13.300000
9,5,37, 8150.877000,3097.972000,1443.367000,2572.270000,1037.268000, 4096.000000,1192.800000,3925.500000,18204.500000,13.300000
9,5,38, 8750.369000,3268.434000,1436.505000,2545.418000,1500.012000, 4096.000000,1140.800000,3925.500000,18204.500000,13.300000
9,5,17, 6629.010000,2458.836000,1119.118000,2044.996000,1006.060000, 4096.000000,1161.400000,3925.500000,18204.500000,13.400000
9,5,18, 7955.821000,2878.572000,1328.541000,2419.637000,1329.071000, 4096.000000,1161.400000,3925.500000,18204.500000,13.400000
9,5,5, 8554.630000,3137.460000,1410.457000,2591.507000,1415.206000, 4096.000000,1151.000000,3925.500000,18204.500000,13.500000
9,5,2, 7874.461000,3032.077000,1347.494000,2487.619000,1007.271000, 4096.000000,1160.800000,3925.500000,18204.500000,13.300000
9,5,35, 8153.802000,3162.638000,1388.137000,2457.381000,1145.646000, 4096.000000,1161.900000,3925.500000,18204.500000,13.400000
9,5,26, 8168.124000,2860.478000,1377.826000,2513.197000,1416.623000, 4096.000000,1150.800000,3925.500000,18204.500000,13.400000
9,5,39, 6545.750000,2412.940000,1101.268000,2020.490000,1011.052000, 4096.000000,1140.800000,3925.500000,18204.500000,13.400000
9,5,1, 8342.651000,3125.637000,1416.951000,2695.977000,1104.086000, 4096.000000,1161.500000,3925.500000,18204.500000,13.300000
9,5,32, 8010.172000,2876.486000,1392.425000,2586.419000,1154.842000, 4096.000000,1140.400000,3925.500000,18204.500000,13.300000
9,5,16, 6968.683000,2540.191000,1100.233000,2021.077000,1307.182000, 4096.000000,1161.100000,3925.500000,18204.500000,13.300000
9,5,42, 8879.392000,3289.091000,1362.325000,2505.145000,1722.831000, 4096.000000,1131.400000,3925.500000,18204.500000,13.200000
9,5,13, 8767.050000,3192.950000,1398.481000,2571.179000,1604.440000, 4096.000000,1181.800000,3925.500000,18204.500000,13.300000
9,5,14, 6700.889000,2430.256000,1122.913000,2073.166000,1074.554000, 4096.000000,1151.200000,3925.500000,18204.500000,13.300000
9,3,44, 5768.999000,1572.965000,1231.747000,2235.985000,728.302000, 4096.000000,786.200000,3925.500000,18204.500000,13.100000
9,3,50, 5304.882000,1313.217000,1117.280000,2046.844000,827.541000, 4096.000000,788.200000,3925.500000,18204.500000,13.100000
9,3,10, 5066.244000,1349.127000,1043.028000,1892.396000,781.693000, 4096.000000,796.600000,3925.500000,18204.500000,13.100000
9,3,22, 6014.036000,1622.477000,1238.337000,2242.515000,910.707000, 4096.000000,777.300000,3925.500000,18204.500000,13.000000
9,3,31, 6188.551000,1653.222000,1250.204000,2275.014000,1010.111000, 4096.000000,786.500000,3925.500000,18204.500000,13.100000
9,3,15, 5351.929000,1561.472000,1029.884000,1882.723000,877.850000, 4096.000000,786.400000,3925.500000,18204.500000,13.200000
