Variable,Index,Run,Cycle,Iteration,Distance,SolutionIndex,SolutionID,Schedulability,Satisfaction,DeadlineMiss,Rank,CrowdingDistance
15,9,19,1000,2,3.303025e+02,8,8537,-3.464448e+02,-11.0,3,0,0.3237798983476997
15,9,19,1000,2,3.303025e+02,9,9378,-4.620448e+02,-4.0,78,0,0.3196095055115769
15,9,40,0,0,3.343567e+02,0,1,-3.329165e+02,-52.0,0,0,Infinity
15,9,40,1000,2,3.303354e+02,0,9751,-1.148714e+03,21.0,638,0,Infinity
15,9,40,1000,2,3.303354e+02,1,9602,-3.293366e+02,-48.0,0,0,Infinity
15,9,40,1000,2,3.303354e+02,2,3661,-1.148714e+03,21.0,638,0,Infinity
15,9,40,1000,2,3.303354e+02,3,3964,-9.358035e+02,14.0,510,0,0.5091276657123055
15,9,40,1000,2,3.303354e+02,4,6593,-6.233493e+02,7.0,385,0,0.48802257897684953
15,9,40,1000,2,3.303354e+02,5,8395,-8.859219e+02,8.0,403,0,0.4827804943973279
15,9,40,1000,2,3.303354e+02,6,9976,-3.754090e+02,-11.0,86,0,0.405352939447899
15,9,40,1000,2,3.303354e+02,7,9633,-3.301840e+02,-31.0,0,0,0.3583891758153545
15,9,40,1000,2,3.303354e+02,8,9950,-3.498668e+02,-25.0,20,0,0.34504937677010705
15,9,40,1000,2,3.303354e+02,9,9940,-4.326281e+02,-4.0,68,0,0.30934293990587924
15,9,43,0,0,3.343567e+02,0,1,-3.329165e+02,-52.0,0,0,Infinity
15,9,43,1000,2,3.309534e+02,0,9791,-1.148714e+03,21.0,638,0,Infinity
15,9,43,1000,2,3.309534e+02,1,9422,-3.295909e+02,-51.0,0,0,Infinity
